id_localisation,tag,note
1148150,arrivo_venezia,
1148310,arrivo_venezia,
1148344,arrivo_venezia,
1148362,arrivo_venezia,
1148380,arrivo_venezia,
1148493,arrivo_venezia,
1148590,arrivo_venezia,
1148615,arrivo_venezia,
1148633,arrivo_venezia,
1149088,arrivo_venezia,
1149117,arrivo_venezia,
1149178,arrivo_venezia,
1149224,arrivo_venezia,
1149432,arrivo_venezia,
1149518,arrivo_venezia,
1149557,arrivo_venezia,
1149563,arrivo_venezia,
1149594,arrivo_venezia,
1149841,arrivo_venezia,
1149901,arrivo_venezia,
1149920,arrivo_venezia,
1149939,arrivo_venezia,
1151262,arrivo_venezia,
1151470,arrivo_venezia,
1151511,arrivo_venezia,
1151562,arrivo_venezia,
1151744,arrivo_venezia,
1151814,arrivo_venezia,
1151877,arrivo_venezia,
1151887,arrivo_venezia,
1151941,arrivo_venezia,
1152114,arrivo_venezia,
1152138,arrivo_venezia,
1152157,arrivo_venezia,
1152326,arrivo_venezia,
1152491,arrivo_venezia,
1152514,arrivo_venezia,
1152542,arrivo_venezia,
1152781,arrivo_venezia,
1152775,arrivo_venezia,
1152807,arrivo_venezia,
1152839,arrivo_venezia,
1152895,arrivo_venezia,
1153052,arrivo_venezia,
1153077,arrivo_venezia,
1153090,arrivo_venezia,
1153414,arrivo_venezia,
1153447,arrivo_venezia,
1153467,arrivo_venezia,
1153669,arrivo_venezia,
1153701,arrivo_venezia,
1153723,arrivo_venezia,
1153728,arrivo_venezia,
1153892,arrivo_venezia,
1154064,arrivo_venezia,
1154280,arrivo_venezia,
1154314,arrivo_venezia,
1154346,arrivo_venezia,
1154365,arrivo_venezia,
1154414,arrivo_venezia,
1154479,arrivo_venezia,
1154724,arrivo_venezia,
1154758,arrivo_venezia,
1154819,arrivo_venezia,
1154921,arrivo_venezia,
1154989,arrivo_venezia,
1155021,arrivo_venezia,
1155124,arrivo_venezia,
1155215,arrivo_venezia,
1155550,arrivo_venezia,
1155594,arrivo_venezia,
1155605,arrivo_venezia,
1155656,arrivo_venezia,
1155666,arrivo_venezia,
1155740,arrivo_venezia,
1155729,arrivo_venezia,
1155835,arrivo_venezia,
1155920,arrivo_venezia,
1156060,arrivo_venezia,
1156085,arrivo_venezia,
1156098,arrivo_venezia,
1156312,arrivo_venezia,
1156568,arrivo_venezia,
1156707,arrivo_venezia,
1156812,arrivo_venezia,
1156905,arrivo_venezia,
1157021,arrivo_venezia,
1157476,arrivo_venezia,
1157504,arrivo_venezia,
1157543,arrivo_venezia,
1157609,arrivo_venezia,
1157694,arrivo_venezia,
1157812,soggiorno_venezia,
1157896,arrivo_venezia,
1159227,arrivo_venezia,
1159269,arrivo_venezia,
1159275,arrivo_venezia,
1159488,arrivo_venezia,
1159571,arrivo_venezia,
1159608,arrivo_venezia,
1159755,arrivo_venezia,
1159810,arrivo_venezia,
1159846,arrivo_venezia,
1159882,arrivo_venezia,
1159995,arrivo_venezia,
1160036,arrivo_venezia,
1160309,arrivo_venezia,
1160347,arrivo_venezia,
1160394,arrivo_venezia,
1160437,arrivo_venezia,
1160467,arrivo_venezia,
1160566,arrivo_venezia,
1160620,arrivo_venezia,
1160615,arrivo_venezia,
1160703,arrivo_venezia,
1160759,arrivo_venezia,
1160796,arrivo_venezia,
1160912,arrivo_venezia,
1160933,arrivo_venezia,
1161203,arrivo_venezia,
1161268,arrivo_venezia,
1161317,arrivo_venezia,
1161364,arrivo_venezia,
1166190,arrivo_venezia,
1167433,arrivo_venezia,
1167462,arrivo_venezia,
1189954,arrivo_venezia,
1190005,arrivo_venezia,
1190053,arrivo_venezia,
1190149,arrivo_venezia,
1191390,arrivo_venezia,
1194018,arrivo_venezia,
1194037,arrivo_venezia,
1194082,arrivo_venezia,
1194147,arrivo_venezia,
1194201,arrivo_venezia,
1194343,arrivo_venezia,
1194539,arrivo_venezia,
1194577,arrivo_venezia,
1194614,arrivo_venezia,
1194739,arrivo_venezia,
1194803,arrivo_venezia,
1194885,arrivo_venezia,
1195079,arrivo_venezia,
1195073,arrivo_venezia,
1195149,arrivo_venezia,
1195198,arrivo_venezia,
1195385,arrivo_venezia,
1195428,arrivo_venezia,
1196788,arrivo_venezia,
1196834,arrivo_venezia,
1196865,arrivo_venezia,
1197091,arrivo_venezia,
1197248,arrivo_venezia,
1198659,arrivo_venezia,
1198686,arrivo_venezia,
1198760,arrivo_venezia,
1198932,arrivo_venezia,
1198972,arrivo_venezia,
1199008,arrivo_venezia,
1199098,arrivo_venezia,
1199528,arrivo_venezia,
1199574,arrivo_venezia,
1200073,arrivo_venezia,
1200124,arrivo_venezia,
1200370,arrivo_venezia,
1200404,arrivo_venezia,
1200458,arrivo_venezia,
1200496,arrivo_venezia,
1208117,arrivo_venezia,
1208223,arrivo_venezia,
1208330,arrivo_venezia,
1208434,arrivo_venezia,
1208471,arrivo_venezia,
1208573,arrivo_venezia,
1208672,arrivo_venezia,
1208799,arrivo_venezia,
1208826,arrivo_venezia,
1208883,arrivo_venezia,
1208930,arrivo_venezia,
1208968,arrivo_venezia,
1209011,arrivo_venezia,
1209142,arrivo_venezia,
1209226,arrivo_venezia,
1209292,arrivo_venezia,
1209298,arrivo_venezia,
1209325,arrivo_venezia,
1209359,arrivo_venezia,
1209379,arrivo_venezia,
1209638,arrivo_venezia,
1209687,arrivo_venezia,
1209713,arrivo_venezia,
1209787,arrivo_venezia,
1209828,arrivo_venezia,
1209855,arrivo_venezia,
1211185,arrivo_venezia,
1211234,arrivo_venezia,
1211271,arrivo_venezia,
1212651,arrivo_venezia,
1212686,arrivo_venezia,verifica datazione (ast-->b)
1291374,arrivo_venezia,
1212761,arrivo_venezia,
1212794,arrivo_venezia,
1212925,arrivo_venezia,
1213082,arrivo_venezia,
1213152,arrivo_venezia,
1213270,arrivo_venezia,
1213449,arrivo_venezia,
1213686,arrivo_venezia,
1213731,arrivo_venezia,
1213828,arrivo_venezia,
1214104,arrivo_venezia,
1214300,arrivo_venezia,
1214344,arrivo_venezia,
1214376,arrivo_venezia,
1215786,arrivo_venezia,
1215837,arrivo_venezia,
1216032,arrivo_venezia,
1216058,arrivo_venezia,
1216077,arrivo_venezia,
1216140,arrivo_venezia,
1216341,arrivo_venezia,
1216240,arrivo_venezia,
1216297,arrivo_venezia,
1216322,arrivo_venezia,
1216550,arrivo_venezia,
1216592,arrivo_venezia,
1216672,arrivo_venezia,
1216690,arrivo_venezia,
1335973,arrivo_venezia,
1216945,arrivo_venezia,
1217141,arrivo_venezia,
1217198,arrivo_venezia,
1217242,arrivo_venezia,
1217638,arrivo_venezia,
1217674,arrivo_venezia,
1217687,arrivo_venezia,
1217930,arrivo_venezia,
1218000,arrivo_venezia,
1218077,arrivo_venezia,
1218141,arrivo_venezia,
1218176,arrivo_venezia,
1218308,arrivo_venezia,
1218339,arrivo_venezia,
1218374,arrivo_venezia,
1221375,arrivo_venezia,
1221409,arrivo_venezia,
1221466,arrivo_venezia,
1221693,arrivo_venezia,
1221752,arrivo_venezia,
1221830,arrivo_venezia,
1221983,arrivo_venezia,
1222118,soggiorno_venezia,
1222092,arrivo_venezia,
1222437,arrivo_venezia,
1222454,arrivo_venezia,
1222689,arrivo_venezia,
1222774,arrivo_venezia,
1222921,arrivo_venezia,
1223102,arrivo_venezia,
1223289,arrivo_venezia,
1243950,arrivo_venezia,
1244197,arrivo_venezia,
1244370,arrivo_venezia,
1244406,arrivo_venezia,
1244433,arrivo_venezia,
1246137,arrivo_venezia,
1246119,arrivo_venezia,
1246216,arrivo_venezia,
1246248,arrivo_venezia,
1246333,arrivo_venezia,
1246496,arrivo_venezia,
1246523,arrivo_venezia,
1246549,arrivo_venezia,
1246771,arrivo_venezia,
1246857,arrivo_venezia,
1246919,arrivo_venezia,
1246929,arrivo_venezia,
1246986,arrivo_venezia,
1247299,arrivo_venezia,
1247395,arrivo_venezia,
1247661,arrivo_venezia,
1247686,arrivo_venezia,
1247788,arrivo_venezia,
1247845,arrivo_venezia,
1247893,arrivo_venezia,
1248115,arrivo_venezia,
1248148,arrivo_venezia,
1248235,arrivo_venezia,
1248316,arrivo_venezia,
1248350,arrivo_venezia,
1248409,arrivo_venezia,
1248451,arrivo_venezia,
1248484,arrivo_venezia,
1248689,arrivo_venezia,
1248714,arrivo_venezia,
1290266,arrivo_venezia,
1248878,arrivo_venezia,
1249030,arrivo_venezia,
1249192,arrivo_venezia,Verifica occours after
1249229,arrivo_venezia,
1249266,arrivo_venezia,
1249366,arrivo_venezia,
1251208,arrivo_venezia,
1251213,arrivo_venezia,
1249479,arrivo_venezia,
1249511,arrivo_venezia,
1251252,arrivo_venezia,
1249729,arrivo_venezia,
1251355,arrivo_venezia,
1648943,arrivo_venezia,
1250367,arrivo_venezia,
1250911,arrivo_venezia,
1250998,arrivo_venezia,
1251027,arrivo_venezia,
1251082,arrivo_venezia,
1251126,arrivo_venezia,
1251438,arrivo_venezia,
1251475,arrivo_venezia,
1251511,arrivo_venezia,
1251815,arrivo_venezia,
1288594,arrivo_venezia,
1251978,arrivo_venezia,
1252062,arrivo_venezia,
1252165,arrivo_venezia,
1252309,arrivo_venezia,
1252445,arrivo_venezia,
1252514,arrivo_venezia,
1252548,arrivo_venezia,
1252595,arrivo_venezia,
1252756,arrivo_venezia,
1252902,arrivo_venezia,
1252948,arrivo_venezia,
1252985,arrivo_venezia,
1253065,arrivo_venezia,
1253135,arrivo_venezia,
1253385,arrivo_venezia,
1253516,arrivo_venezia,
1253565,arrivo_venezia,
1253594,arrivo_venezia,
1253639,arrivo_venezia,
1253734,arrivo_venezia,
1253806,arrivo_venezia,
1254050,arrivo_venezia,
1254094,arrivo_venezia,
1254144,arrivo_venezia,
1254176,arrivo_venezia,
1254286,arrivo_venezia,
1254521,arrivo_venezia,
1254657,arrivo_venezia,
1254784,arrivo_venezia,
1254821,arrivo_venezia,
1254858,arrivo_venezia,
1254895,arrivo_venezia,
1255007,arrivo_venezia,
1255142,arrivo_venezia,
1255342,arrivo_venezia,
1255379,arrivo_venezia,
1255415,arrivo_venezia,
1255503,arrivo_venezia,
1255538,arrivo_venezia,
1255607,arrivo_venezia,
1255680,arrivo_venezia,
1255738,arrivo_venezia,
1255819,arrivo_venezia,verifica datazione (ast-->b)
1257439,arrivo_venezia,
1257617,arrivo_venezia,
1257641,arrivo_venezia,
1257673,arrivo_venezia,
1257907,arrivo_venezia,
1258034,arrivo_venezia,
1258225,arrivo_venezia,
1258614,arrivo_venezia,
1258642,arrivo_venezia,
1258682,arrivo_venezia,
1258734,arrivo_venezia,
1258919,arrivo_venezia,
1259174,arrivo_venezia,
1259219,arrivo_venezia,
1259264,arrivo_venezia,
1259584,arrivo_venezia,
1259752,arrivo_venezia,
1259832,arrivo_venezia,
1259860,arrivo_venezia,
1259895,arrivo_venezia,
1261227,arrivo_venezia,
1259991,arrivo_venezia,
1260428,arrivo_venezia,
1260587,arrivo_venezia,
1260668,arrivo_venezia,
1260709,arrivo_venezia,
1260910,arrivo_venezia,
1260973,arrivo_venezia,
1261033,arrivo_venezia,
1262707,arrivo_venezia,
1262828,arrivo_venezia,
1262854,arrivo_venezia,
1262872,arrivo_venezia,
1263025,arrivo_venezia,
1263086,arrivo_venezia,
1263215,arrivo_venezia,
1263243,arrivo_venezia,
1263271,arrivo_venezia,
1263394,arrivo_venezia,
1263422,arrivo_venezia,
1263455,arrivo_venezia,
1263538,arrivo_venezia,
1263779,arrivo_venezia,
1265272,arrivo_venezia,
1265333,arrivo_venezia,
1265430,arrivo_venezia,
1270121,arrivo_venezia,
1270161,arrivo_venezia,
1270220,arrivo_venezia,
1270331,arrivo_venezia,
1270377,arrivo_venezia,
1270431,arrivo_venezia,
1270836,arrivo_venezia,
1270937,arrivo_venezia,
1271106,arrivo_venezia,
1271142,arrivo_venezia,
1271195,arrivo_venezia,
1271396,arrivo_venezia,
1271503,arrivo_venezia,
1271575,arrivo_venezia,
1271641,arrivo_venezia,
1271734,arrivo_venezia,
1271789,arrivo_venezia,
1272026,arrivo_venezia,
1272061,arrivo_venezia,
1272154,arrivo_venezia,
1272279,arrivo_venezia,
1272408,arrivo_venezia,
1272804,arrivo_venezia,
1272850,arrivo_venezia,
1272921,arrivo_venezia,
1273157,arrivo_venezia,
1273195,arrivo_venezia,
1273253,arrivo_venezia,
1273388,arrivo_venezia,
1273411,arrivo_venezia,
1273429,arrivo_venezia,
1273475,arrivo_venezia,
1273567,arrivo_venezia,
1273785,arrivo_venezia,
1273914,arrivo_venezia,
1274254,arrivo_venezia,
1274327,arrivo_venezia,
1274365,arrivo_venezia,
1274554,arrivo_venezia,
1274758,arrivo_venezia,
1275002,arrivo_venezia,
1276418,arrivo_venezia,
1276665,arrivo_venezia,
1276780,arrivo_venezia,
1276823,arrivo_venezia,
1276868,arrivo_venezia,
1276895,arrivo_venezia,
1277019,arrivo_venezia,
1277140,arrivo_venezia,
1277311,arrivo_venezia,
1277355,arrivo_venezia,
1277382,arrivo_venezia,
1277545,arrivo_venezia,
1277652,arrivo_venezia,
1277675,arrivo_venezia,
1277729,arrivo_venezia,
1277766,arrivo_venezia,
1277824,arrivo_venezia,
1277849,arrivo_venezia,
1277907,arrivo_venezia,
1278001,arrivo_venezia,
1278152,arrivo_venezia,
1278224,arrivo_venezia,
1278262,arrivo_venezia,
1278347,arrivo_venezia,
1279765,arrivo_venezia,
1279798,arrivo_venezia,
1279963,arrivo_venezia,
1280074,arrivo_venezia,
1280180,arrivo_venezia,
1280277,arrivo_venezia,
1280466,arrivo_venezia,
1280483,arrivo_venezia,
1280535,arrivo_venezia,
1280572,arrivo_venezia,
1280698,arrivo_venezia,
1280740,arrivo_venezia,
1280870,arrivo_venezia,
1280958,arrivo_venezia,
1281089,arrivo_venezia,
1281140,arrivo_venezia,
1281170,arrivo_venezia,
1281205,arrivo_venezia,
1281306,arrivo_venezia,
1281424,arrivo_venezia,
1281432,arrivo_venezia,
1281793,arrivo_venezia,
1281980,arrivo_venezia,
1282046,arrivo_venezia,
1282188,arrivo_venezia,
1282236,arrivo_venezia,
1282352,arrivo_venezia,
1282417,arrivo_venezia,
1282496,arrivo_venezia,
1282640,arrivo_venezia,
1282704,arrivo_venezia,
1283086,arrivo_venezia,
1283352,arrivo_venezia,
1283446,arrivo_venezia,
1283777,arrivo_venezia,
1283972,arrivo_venezia,
1284036,arrivo_venezia,
1285516,arrivo_venezia,
1285738,arrivo_venezia,
1285806,arrivo_venezia,
1285931,arrivo_venezia,
1285983,arrivo_venezia,
1286020,arrivo_venezia,
1286088,arrivo_venezia,
1286275,arrivo_venezia,
1286323,arrivo_venezia,
1286395,arrivo_venezia,
1286570,soggiorno_venezia,
1288034,arrivo_venezia,
1288288,arrivo_venezia,
1291134,arrivo_venezia,
1291266,arrivo_venezia,
1291361,arrivo_venezia,
1291553,arrivo_venezia,
1291620,arrivo_venezia,
1291686,arrivo_venezia,
1292007,arrivo_venezia,
1293565,arrivo_venezia,
1293651,arrivo_venezia,
1293755,arrivo_venezia,
1293854,arrivo_venezia,
1295330,arrivo_venezia,
1295551,arrivo_venezia,
1295745,arrivo_venezia,
1295755,arrivo_venezia,
1295720,arrivo_venezia,
1295788,arrivo_venezia,
1295846,arrivo_venezia,
1296619,arrivo_venezia,
1296737,arrivo_venezia,
1296803,arrivo_venezia,
1297101,arrivo_venezia,
1297351,arrivo_venezia,
1297745,soggiorno_venezia,
1297752,arrivo_venezia,
1298122,arrivo_venezia,
1298406,arrivo_venezia,
1298664,arrivo_venezia,
1298826,arrivo_venezia,
1299022,arrivo_venezia,
1299123,arrivo_venezia,
1299176,arrivo_venezia,
1299265,arrivo_venezia,
1299301,arrivo_venezia,
1299368,arrivo_venezia,
1299427,arrivo_venezia,
1299539,arrivo_venezia,
1299566,arrivo_venezia,
1299657,arrivo_venezia,
1299822,arrivo_venezia,
1300052,arrivo_venezia,
1300275,arrivo_venezia,
1300333,arrivo_venezia,
1300467,arrivo_venezia,
1300513,arrivo_venezia,
1300543,arrivo_venezia,
1300607,arrivo_venezia,
1300740,arrivo_venezia,
1300811,arrivo_venezia,
1300853,arrivo_venezia,
1300916,arrivo_venezia,
1301007,arrivo_venezia,
1301033,arrivo_venezia,
1301051,arrivo_venezia,
1301110,arrivo_venezia,
1301430,arrivo_venezia,
1301498,arrivo_venezia,
1301589,arrivo_venezia,
1301797,arrivo_venezia,
1301976,verifica_venezia,Errore - datazione assente
1302048,abitazione_venezia,verifica datazione (ast-->b)
1302152,arrivo_venezia,
1302256,arrivo_venezia,
1302676,arrivo_venezia,
1302795,arrivo_venezia,
1302823,arrivo_venezia,
1302933,arrivo_venezia,
1303026,arrivo_venezia,
1303031,arrivo_venezia,
1303040,arrivo_venezia,
1303188,arrivo_venezia,
1303287,arrivo_venezia,
1303282,arrivo_venezia,
1303401,arrivo_venezia,
1303556,arrivo_venezia,
1303834,arrivo_venezia,
1303916,arrivo_venezia,
1303976,arrivo_venezia,
1304022,arrivo_venezia,
1304127,arrivo_venezia,
1304373,arrivo_venezia,
1304461,arrivo_venezia,
1304536,arrivo_venezia,
1304767,arrivo_venezia,
1304807,arrivo_venezia,
1304866,arrivo_venezia,
1305069,arrivo_venezia,Verifica occours after
1305107,arrivo_venezia,
1305253,arrivo_venezia,
1305295,arrivo_venezia,
1305554,arrivo_venezia,
1305611,arrivo_venezia,
1305662,arrivo_venezia,
1305680,arrivo_venezia,
1305815,arrivo_venezia,
1317178,arrivo_venezia,
1317249,arrivo_venezia,
1317419,arrivo_venezia,
1317454,arrivo_venezia,
1317481,arrivo_venezia,
1317928,arrivo_venezia,
1318011,arrivo_venezia,
1318185,arrivo_venezia,
1318306,arrivo_venezia,
1318378,arrivo_venezia,
1318416,arrivo_venezia,
1318481,arrivo_venezia,
1318519,arrivo_venezia,
1318660,arrivo_venezia,
1318700,arrivo_venezia,
1318737,arrivo_venezia,
1318781,arrivo_venezia,
1320454,arrivo_venezia,
1320503,arrivo_venezia,
1320545,arrivo_venezia,Verifica occours after
1320611,arrivo_venezia,
1320640,arrivo_venezia,
1320740,arrivo_venezia,
1322276,arrivo_venezia,
1322345,arrivo_venezia,
1325447,arrivo_venezia,
1325812,arrivo_venezia,
1325867,arrivo_venezia,
1326046,arrivo_venezia,
1326095,arrivo_venezia,
1326308,arrivo_venezia,
1476213,arrivo_venezia,
1329033,arrivo_venezia,
1326397,arrivo_venezia,
1326478,arrivo_venezia,
1326541,arrivo_venezia,
1326586,arrivo_venezia,
1326874,arrivo_venezia,
1326933,arrivo_venezia,
1326974,arrivo_venezia,
1327150,arrivo_venezia,
1327173,arrivo_venezia,
1328716,arrivo_venezia,
1328806,arrivo_venezia,
1328833,arrivo_venezia,
1328852,arrivo_venezia,
1329120,arrivo_venezia,
1329269,arrivo_venezia,
1329312,arrivo_venezia,
1329361,arrivo_venezia,
1329414,arrivo_venezia,
1329493,arrivo_venezia,
1331287,arrivo_venezia,
1331343,arrivo_venezia,
1331424,arrivo_venezia,
1331545,arrivo_venezia,
1331739,arrivo_venezia,
1331895,arrivo_venezia,
1331936,arrivo_venezia,
1332044,arrivo_venezia,
1332339,arrivo_venezia,
1332555,arrivo_venezia,
1332741,arrivo_venezia,
1332884,arrivo_venezia,
1332919,arrivo_venezia,
1332966,arrivo_venezia,
1333198,arrivo_venezia,
1333252,arrivo_venezia,
1333285,arrivo_venezia,
1333364,arrivo_venezia,
1333670,arrivo_venezia,
1333832,arrivo_venezia,
1335542,arrivo_venezia,
1335644,arrivo_venezia,
1335717,arrivo_venezia,
1336077,arrivo_venezia,
1336105,arrivo_venezia,
1337901,arrivo_venezia,
1337928,arrivo_venezia,
1338071,arrivo_venezia,
1338146,arrivo_venezia,
1338182,arrivo_venezia,
1339655,arrivo_venezia,
1339716,arrivo_venezia,
989648,arrivo_venezia,
1339828,arrivo_venezia,
1339914,arrivo_venezia,
1340030,arrivo_venezia,
1340145,arrivo_venezia,
1340353,arrivo_venezia,
1340373,arrivo_venezia,
1340600,arrivo_venezia,
1340640,arrivo_venezia,
1340667,arrivo_venezia,
1340763,arrivo_venezia,
1340857,arrivo_venezia,Verifica occours after
1340918,arrivo_venezia,
1341101,arrivo_venezia,
1341154,arrivo_venezia,
1341190,arrivo_venezia,
1341256,arrivo_venezia,
1341369,arrivo_venezia,
1341450,arrivo_venezia,
1341782,arrivo_venezia,
1341950,arrivo_venezia,verifica datazione (ast-->b)
1342017,arrivo_venezia,
1342338,arrivo_venezia,
1342396,arrivo_venezia,
1342491,arrivo_venezia,
1342706,arrivo_venezia,
1342774,arrivo_venezia,
1342978,arrivo_venezia,
1343015,arrivo_venezia,
1343047,arrivo_venezia,
1343078,abitazione_venezia,
1343083,arrivo_venezia,
1343240,arrivo_venezia,
1343313,arrivo_venezia,
1343651,arrivo_venezia,
1343728,arrivo_venezia,
1343792,arrivo_venezia,
1461122,arrivo_venezia,
1461154,arrivo_venezia,
1461549,arrivo_venezia,
1461205,arrivo_venezia,
1461272,arrivo_venezia,
1461563,arrivo_venezia,
1461726,arrivo_venezia,
1462077,arrivo_venezia,
1462127,arrivo_venezia,
1462133,arrivo_venezia,
1462405,arrivo_venezia,
1462529,arrivo_venezia,
1462694,soggiorno_venezia,
1462813,arrivo_venezia,
1462887,arrivo_venezia,
1462940,arrivo_venezia,
1463033,arrivo_venezia,
1463093,arrivo_venezia,
1463363,arrivo_venezia,
1463436,arrivo_venezia,
1463558,arrivo_venezia,
1463586,arrivo_venezia,
1463634,arrivo_venezia,
1463758,arrivo_venezia,
1463841,arrivo_venezia,
1463891,arrivo_venezia,
1463976,arrivo_venezia,
1464328,arrivo_venezia,
1464502,arrivo_venezia,
1464512,arrivo_venezia,
1464578,arrivo_venezia,
1464634,arrivo_venezia,
1464835,arrivo_venezia,
1465033,arrivo_venezia,
1465089,arrivo_venezia,
1466859,arrivo_venezia,
1467310,arrivo_venezia,
1467728,arrivo_venezia,
1467754,soggiorno_venezia,
1467906,arrivo_venezia,
1468187,arrivo_venezia,
1468337,arrivo_venezia,
1468292,arrivo_venezia,
1468849,soggiorno_venezia,
1469019,arrivo_venezia,
1469105,arrivo_venezia,
1469361,arrivo_venezia,
1469402,arrivo_venezia,
1471020,arrivo_venezia,
1472780,arrivo_venezia,
1472968,arrivo_venezia,
1473005,arrivo_venezia,
1473040,arrivo_venezia,verifica datazione (ast-->b)
1473116,arrivo_venezia,
1473277,arrivo_venezia,
1473568,arrivo_venezia,
1473684,arrivo_venezia,
1473728,arrivo_venezia,
1473761,arrivo_venezia,Verifica occours after
1474104,arrivo_venezia,
1474139,arrivo_venezia,
1475849,arrivo_venezia,
1476030,arrivo_venezia,
1476469,arrivo_venezia,
1476656,arrivo_venezia,
1476718,arrivo_venezia,
1476868,arrivo_venezia,
1476986,arrivo_venezia,
1477034,arrivo_venezia,
1477069,arrivo_venezia,
1477154,arrivo_venezia,
1477284,arrivo_venezia,
1477378,arrivo_venezia,
1477533,arrivo_venezia,
1477776,arrivo_venezia,
1478098,arrivo_venezia,
1478190,arrivo_venezia,
1479884,abitazione_venezia,verifica datazione (ast-->b)
1480301,arrivo_venezia,
1480551,arrivo_venezia,
1480646,arrivo_venezia,
1480754,arrivo_venezia,
1480797,soggiorno_venezia,
1480823,arrivo_venezia,
1480861,arrivo_venezia,
1480965,arrivo_venezia,
1481024,arrivo_venezia,
1481282,arrivo_venezia,
1481339,arrivo_venezia,
1481358,arrivo_venezia,
1481481,arrivo_venezia,
1481514,arrivo_venezia,
1481706,arrivo_venezia,
1481809,arrivo_venezia,
1481895,arrivo_venezia,
1481964,arrivo_venezia,
1482006,arrivo_venezia,
1482025,arrivo_venezia,
1483549,arrivo_venezia,
1483585,arrivo_venezia,
1483660,arrivo_venezia,
1483739,arrivo_venezia,
1483827,arrivo_venezia,
1484230,arrivo_venezia,
1484403,arrivo_venezia,
1484498,arrivo_venezia,
1484851,arrivo_venezia,
1484824,arrivo_venezia,
1485026,arrivo_venezia,
1485375,arrivo_venezia,
1485474,arrivo_venezia,
1485607,arrivo_venezia,
1485661,arrivo_venezia,
1485678,arrivo_venezia,
1485860,arrivo_venezia,
1485899,arrivo_venezia,
1486359,arrivo_venezia,
1486487,arrivo_venezia,
1486717,arrivo_venezia,
1486769,arrivo_venezia,
1486860,arrivo_venezia,
1486949,arrivo_venezia,
1487017,soggiorno_venezia,
1487342,arrivo_venezia,
1487606,arrivo_venezia,
1487727,arrivo_venezia,
1487962,arrivo_venezia,
1488001,arrivo_venezia,
1488066,arrivo_venezia,
1488236,arrivo_venezia,
1488407,arrivo_venezia,
1488786,arrivo_venezia,
1488972,arrivo_venezia,
1489004,arrivo_venezia,
1510382,arrivo_venezia,
1489261,arrivo_venezia,
1489409,arrivo_venezia,
1489548,abitazione_venezia,verifica datazione (ast-->b)
1489700,arrivo_venezia,
1489865,arrivo_venezia,
1490053,arrivo_venezia,
1490311,arrivo_venezia,
1490680,arrivo_venezia,
1490791,arrivo_venezia,
1491016,arrivo_venezia,
1491062,arrivo_venezia,
1491134,arrivo_venezia,
1491255,arrivo_venezia,
1491650,arrivo_venezia,
1491700,arrivo_venezia,
1492089,arrivo_venezia,
1492259,arrivo_venezia,
1493802,arrivo_venezia,
1493820,arrivo_venezia,
1495554,arrivo_venezia,
1495583,arrivo_venezia,
1495864,arrivo_venezia,
1495937,arrivo_venezia,
1496366,arrivo_venezia,
1496688,arrivo_venezia,
1497004,arrivo_venezia,
1499046,arrivo_venezia,
1499363,arrivo_venezia,
1499619,arrivo_venezia,
1499635,arrivo_venezia,
1499667,arrivo_venezia,
1499837,arrivo_venezia,
1500018,arrivo_venezia,
1500065,arrivo_venezia,
1500140,arrivo_venezia,
1500215,arrivo_venezia,
1500340,arrivo_venezia,
1500406,arrivo_venezia,
1500390,arrivo_venezia,
1500438,arrivo_venezia,
1502225,arrivo_venezia,
1502388,arrivo_venezia,
1504060,arrivo_venezia,
1504112,arrivo_venezia,
1504296,arrivo_venezia,
1506186,arrivo_venezia,
1506489,arrivo_venezia,
1506703,arrivo_venezia,
1506844,arrivo_venezia,
1506919,arrivo_venezia,
1507358,arrivo_venezia,
1507430,arrivo_venezia,
1507604,arrivo_venezia,
1507627,arrivo_venezia,
1507719,arrivo_venezia,
1507760,arrivo_venezia,
1507784,arrivo_venezia,
1507979,arrivo_venezia,
1508119,arrivo_venezia,
1508223,arrivo_venezia,
1508461,arrivo_venezia,
1508875,arrivo_venezia,
1509555,arrivo_venezia,
1509614,soggiorno_venezia,
1509879,arrivo_venezia,
1509981,arrivo_venezia,
1509993,arrivo_venezia,
1510334,arrivo_venezia,
1510823,arrivo_venezia,
1511128,arrivo_venezia,
1511907,arrivo_venezia,
1512149,arrivo_venezia,
1512490,arrivo_venezia,
1512621,arrivo_venezia,
1512936,arrivo_venezia,
1513077,arrivo_venezia,
1513248,arrivo_venezia,
1513512,arrivo_venezia,
1513635,arrivo_venezia,
1513641,arrivo_venezia,
1513759,arrivo_venezia,
1513833,abitazione_venezia,Errore - unificare
1513801,arrivo_venezia,
1513819,arrivo_venezia,
1514149,arrivo_venezia,
1514227,arrivo_venezia,
1514370,arrivo_venezia,
1514605,arrivo_venezia,
1514731,arrivo_venezia,
1516816,arrivo_venezia,
1517022,arrivo_venezia,
1517233,arrivo_venezia,
1517458,arrivo_venezia,
1519339,arrivo_venezia,
1818170,arrivo_venezia,
1532636,arrivo_venezia,
1532918,arrivo_venezia,
1532957,arrivo_venezia,
1534903,arrivo_venezia,
1534968,arrivo_venezia,
1535079,arrivo_venezia,
1535129,arrivo_venezia,
1535421,arrivo_venezia,
1535851,arrivo_venezia,
1536018,arrivo_venezia,
1536012,arrivo_venezia,
1543386,arrivo_venezia,
1543391,abitazione_venezia,Errore - unificare
1536155,arrivo_venezia,
1536339,arrivo_venezia,
1536436,arrivo_venezia,
