id_localisation|pk_person|person|geographical_place|GP_type|lat|lon|localisation_type|begin|at_some_time|end|occours_before|occours_after|tag|original_begin|original_at_some_time|original_end|sequence
1878966|1878798|Andrea di Bartolomeo Busetti (da Seriate, boter)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1588.0||1588.0|||arrivo_venezia|1588.0|||0
1882984|1882967|Marzio di Giovani (da San Giacomo di Spoleto, capeler)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1586.0||1586.0|||arrivo_venezia|1586.0|||0
1878922|1878764|Sebastiano di Sebastiano (da Selva di Cadore, forner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1575.0||1575.0|||arrivo_venezia|1575.0|||0
1878877|1878727|Giustina di Lorenzo Del Menego (da Selva di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1578.0||1578.0|||arrivo_venezia|1578.0|||0
1876185|1876094|Antonio di Matteo (da Vito d'Asio, tesser da panni)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1555.0||1555.0|||arrivo_venezia|1555.0|||0
1876127|1876049|Leonardo di Matteo Pontiloni (da Vito d'Asio, remer)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1556.0||1556.0|||arrivo_venezia|1556.0|||0
1872946|1872855|Battista di Biagio Del Mozaco (dal Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1585.0||1585.0|||arrivo_venezia|1585.0|||0
1872886|1872817|Giovanni di Giacomo Genderi (dal Cadore, forner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1581.0||1581.0|||arrivo_venezia|1581.0|||0
1872615|1872305|Angela di Paolo Mulo (da Villafranca Padovana, massera)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1590.0||1590.0|||arrivo_venezia|1590.0|||0
1872513|1872411|Giacomo di Antonio (da Portogruaro, mariner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1584.0||1584.0|||arrivo_venezia|1584.0|||0
1872290|1872120|Francesco di Lorenzo di Marco (da Belluno, samiter)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1585.0||1585.0|||arrivo_venezia|1585.0|||0
1876444|1876285|Antonio di Bernardo Giroldo (stramazer)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1586.0||1586.0|||arrivo_venezia|1586.0|||0
1872134|1872047|Alvise di Silvestro Salvioni (dal Friuli, spader)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1588.0||1588.0|||arrivo_venezia|1588.0|||0
1871911|1871764|Battista di Nicola (da Ancona, sartor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1591.0||1591.0|||arrivo_venezia|1591.0|||0
1871802|1871718|Mandricardo di Ascanio Rebechini (da Civitanova Marche, mariner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1588.0||1588.0|||arrivo_venezia|1588.0|||0
1871592|1871511|Sebastiano di Francesco Colfarelli (da Feltre, famulus)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1585.0||1585.0|||arrivo_venezia|1585.0|||0
1868656|1868504|Bartolomeo di Giacomo Pellizzoli (da Bergamo, luganegher)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1585.0||1585.0|||arrivo_venezia|1585.0|||0
1868572|1868387|Antonio di Taddeo Martinoni (dalla Valtellina, cerdo)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1587.0||1587.0|||arrivo_venezia|1587.0|||0
1868349|1868079|Gregorio di Andrea (da Augusta, pistor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1589.0||1589.0|||arrivo_venezia|1589.0|||0
1868306|1868141|Giovanni di Giovanni Slairch (teutonico, pistor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1590.0||1590.0|||arrivo_venezia|1590.0|||0
1871990|1871819|Cristoforo di Giorgio (da Budua, burchier)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1583.0||1583.0|||arrivo_venezia|1583.0|||0
1876449|1876394|Giovanni Maria di Gabriele (da Torno, verghezin)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1585.0||1585.0|||arrivo_venezia|1585.0|||0
1876513|1876304|Andrea di Baldassarre Caperoli (dalla Valle Sabbia, venditor vini)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1587.0||1587.0|||arrivo_venezia|1587.0|||0
1876516|1876368|Domenico di Angelo Tridis (da Torno, verghezin)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1576.0||1576.0|||arrivo_venezia|1576.0|||0
1878674|1878592|Pietro di Pietro Manzoni (da Milano, misurador da biave)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1588.0||1588.0|||arrivo_venezia|1588.0|||0
1878622|1878556|Francesco di Giovanni Manzoni (da Milano, faber lignarius)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1584.0||1584.0|||arrivo_venezia|1584.0|||0
1878467|1878255|Cristoforo di Alessandro Marino (da Brunico, carboner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1575.0||1575.0|||arrivo_venezia|1575.0|||0
1878449|1878236|Angelo di Giorgio Menegolli (da Villabassa, fenestrer)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1577.0||1577.0|||arrivo_venezia|1577.0|||0
1878424|1878222|Anna di Cristoforo Cranuitor (da Brunico)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1584.0||1584.0|||arrivo_venezia|1584.0|||0
1878383|1878203|Matteo di Giorgio Vober (da Augusta, passamaner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1588.0||1588.0|||arrivo_venezia|1588.0|||0
1878304|1878130|Francesco di Giovanni Gurgo (da Padova, barcariol)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1584.0||1584.0|||arrivo_venezia|1584.0|||0
1877933|1877796|Pellegrino di Martino Chiopor (bergamasco, portador da vin)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1586.0||1586.0|||arrivo_venezia|1586.0|||0
1877862|1877816|Giuseppe di Martino Milesi (bergamasco, fante)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1585.0||1585.0|||arrivo_venezia|1585.0|||0
1877748|1877189|Carlo di Giovanni Ritio (da Villaco, scritor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1589.0||1589.0|||arrivo_venezia|1589.0|||0
1877688|1877153|Giacomo di Giovanni Aisler (da Norimberga, pistor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1586.0||1586.0|||arrivo_venezia|1586.0|||0
1877658|1877406|Elisabetta di Giuseppe Sommariva (da Belluno)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1585.0||1585.0|||arrivo_venezia|1585.0|||0
1877535|1877115|Andriana di Nicola Teolato (da Oriago)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1584.0||1584.0|||arrivo_venezia|1584.0|||0
1877472|1877013|Lorenzo di Ruggero Regolini (da Bergamo, acquariol)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1584.0||1584.0|||arrivo_venezia|1584.0|||0
1877312|1877032|Domenico di Giovanni Maria Secconi (friulano, servitor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1571.0||1571.0|||arrivo_venezia|1571.0|||0
1877291|1876698|Caterina di Giovanni (da Gorizia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1583.0||1583.0|||arrivo_venezia|1583.0|||0
1876577|1876340|Daniele di Antonio Lanfranchi (dalla Valle Sabbia, portador da vini)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1585.0||1585.0|||arrivo_venezia|1585.0|||0
1878903|1878746|Giovanni Maria di Giovanni Antonio Desolatori (da Selva di Cadore, forner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1571.0||1571.0|||arrivo_venezia|1571.0|||0
1900048|1900029|Santa di Baldassarre (da Oriago, massera)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1576.0||1576.0|||arrivo_venezia|1576.0|||0
1901196|1901154|Pietro di Giovanni Saliti (grigione, becher)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1581.0||1581.0|||arrivo_venezia|1581.0|||0
1900683|1900587|Giovanni di Domenico Candido (da Peonis, mariner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1584.0||1584.0|||arrivo_venezia|1584.0|||0
1999479|1999464|Gerolamo di Valentino De Nicola (da Vigo di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1650.0||1650.0|||arrivo_venezia|1650.0|||0
1999396|1999309|Marino Statilei (da Traù)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
1999381|1999366|Francesco di Giacomo Andreis (da Traù)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1649.0||1649.0|||arrivo_venezia|1649.0|||0
1999352|1999336|Marco Callafatich (da Traù)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1641.0||1641.0|||arrivo_venezia|1641.0|||0
1999260|1999182|Giovanni Battista di Andrea Cherubino (da Strà)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1637.0||1637.0|||arrivo_venezia|1637.0|||0
1999245|1999230|Angelino di Angelo Bertocco (da Stra)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1649.0||1649.0|||arrivo_venezia|1649.0|||0
1999216|1999196|Bartolomeo di Antonio Visentini (da Strà)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1636.0||1636.0|||arrivo_venezia|1636.0|||0
1999519|1999505|Paolo di Osvaldo Da Rin (da Vigo di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1641.0||1641.0|||arrivo_venezia|1641.0|||0
1999138|1999054|Margherita di Giovanni Battista Filippetti (da San Daniele del Friuli)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1636.0||1636.0|||arrivo_venezia|1636.0|||0
1999094|1999073|Francesco di Sebastiano Brunetti (dal Friuli)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1636.0||1636.0|||arrivo_venezia|1636.0|||0
1999000|1998885|Costantino di Nicola Calandria (da Zante, cartoler)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1634.0||1634.0|||arrivo_venezia|1634.0|||0
1998961|1998946|Ciriaco di Andrea Bizarri (da Ancona)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1649.0||1649.0|||arrivo_venezia|1649.0|||0
1998841|1998769|Ippolito di Giacomo Moretti (da Adria)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1639.0||1639.0|||arrivo_venezia|1639.0|||0
1998831|1998811|Gaspare di Giulio Pesolati (da Adria)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1638.0||1638.0|||arrivo_venezia|1638.0|||0
1998797|1998782|Giovanni di Natale Botteri (da Adria)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1642.0||1642.0|||arrivo_venezia|1642.0|||0
1998718|1998644|Paolo Enrico Overfild (dall'Olanda)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1649.0||1649.0|||arrivo_venezia|1649.0|||0
1999123|1999108|Valentino di Daniele Flaibana (da San Daniele del Friuli)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1636.0||1636.0|||arrivo_venezia|1636.0|||0
1998703|1998688|Paolo di Nicola Vambelliconem (da Colonia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1648.0||1648.0|||arrivo_venezia|1648.0|||0
1999534|1999450|Osvaldo di Paolo Da Rin (da Vigo di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1645.0||1645.0|||arrivo_venezia|1645.0|||0
1999639|1999620|Francesco di Giovanni Battista Barnabò (da Domegge di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1624.0||1624.0|||arrivo_venezia|1624.0|||0
2000303|2000187|Giuseppe di Domenico Onderi (da Brescia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1647.0||1647.0|||arrivo_venezia|1647.0|||0
2000292|2000272|Flaminio di Giovanni Battista Gasparino (da Brescia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1647.0||1647.0|||arrivo_venezia|1647.0|||0
2000262|2000247|Natale di Giovanni Maria Minella (da Brescia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1645.0||1645.0|||arrivo_venezia|1645.0|||0
2000221|2000201|Francesco Cargnono (da Levrange)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1632.0||1632.0|||arrivo_venezia|1632.0|||0
2000144|2000061|Giovanni Giacomo di Gumeno Donà (dalla diocesi di Nissa)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1645.0||1645.0|||arrivo_venezia|1645.0|||0
2000129|2000115|Giovanni Bartolomeo di Giacomo Puppi (diocesi di Nissa)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1641.0||1641.0|||arrivo_venezia|1641.0|||0
2000101|2000086|Giovanni di Giovanni Falconetti (dalla diocesi di Nissa)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1647.0||1647.0|||arrivo_venezia|1647.0|||0
1999606|1999591|Bartolomeo di Gugliemo Gugliemi (da Domegge di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1650.0||1650.0|||arrivo_venezia|1650.0|||0
2000023|1999934|Adriano di Enrico Verandera (dalle Fiandre)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1642.0||1642.0|||arrivo_venezia|1642.0|||0
1999973|1999948|Giovanni Paolo di Paolo Di Paoli (da Amsterdam)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1646.0||1646.0|||arrivo_venezia|1646.0|||0
1999891|1999819|Francesco di Giovanni Battista Cabianca|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1647.0||1647.0|||arrivo_venezia|1647.0|||0
1999853|1999833|Giacomo di Francesco Quaia (da Piove di Sacco)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1644.0||1644.0|||arrivo_venezia|1644.0|||0
1999780|1999697|Antonia di Giuliano Segatto (da Tolmezzo)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1644.0||1644.0|||arrivo_venezia|1644.0|||0
1999765|1999745|Antonio di Giovanni Sora (da Tolmezzo)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
1999731|1999711|Tullio di Regilio Sannese (da Tolmezzo)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1642.0||1642.0|||arrivo_venezia|1642.0|||0
1999654|1999577|Marcolina di Antonio Barnabò (da Domegge di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1638.0||1638.0|||arrivo_venezia|1638.0|||0
2000008|1999988|Alberto di Ariano Amstelidam|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
1998673|1998658|Stefano di Pietro Landsen (da Lubecca)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1649.0||1649.0|||arrivo_venezia|1649.0|||0
1998606|1998499|Giacomo di Leonardo Luca (da San Vito)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1610.0||1610.0|||arrivo_venezia|1610.0|||0
1998579|1998533|Giovanni di Simone di Antonio (feraler, trentino)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1608.0||1608.0|||arrivo_venezia|1608.0|||0
1997608|1997588|Simone di Domenico Bosi (da Modena)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
1997574|1997554|Francesco di Vincenzo Peroni (da Verona)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1630.0||1630.0|||arrivo_venezia|1630.0|||0
1997490|1997397|Giovanni Domenico Cumana (da Sedico)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
1997472|1997452|Eustachio Rudio (da Bassano, medico)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1644.0||1644.0|||arrivo_venezia|1644.0|||0
1997426|1997411|Battista di Pietro D'Arto (da Sedico)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1642.0||1642.0|||arrivo_venezia|1642.0|||0
1997236|1997096|Lucia di Gaspare Todero (da Riese) vedova di Lorenzo di Sebastiano Argagnotto (da Aviano)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1632.0||1632.0|||arrivo_venezia|1632.0|||0
1997178|1997163|Stefano di Pietro Garzotto (dal Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1603.0||1603.0|||arrivo_venezia|1603.0|||0
1997643|1997623|Carlo di Francesco Pisi (da Modena)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1647.0||1647.0|||arrivo_venezia|1647.0|||0
1997149|1997134|Giacomo di Leonardo De Leonardi (da Aviano)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1631.0||1631.0|||arrivo_venezia|1631.0|||0
1997022|1996997|Marco di Giovanni Silla (da Cattaro)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1642.0||1642.0|||arrivo_venezia|1642.0|||0
1996983|1996969|Gerolamo di Francesco Lussino (da Spalato)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1642.0||1642.0|||arrivo_venezia|1642.0|||0
1996900|1996789|Giacomo di Vincenzo Marinoni (da Cerete)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
1996879|1996859|Bernardo di Giovanni Restarini (da Cerete)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1618.0||1618.0|||arrivo_venezia|1618.0|||0
1996845|1996831|Antonio di Boni Colombi (da Onore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1620.0||1620.0|||arrivo_venezia|1620.0|||0
1996822|1996802|Andrea di Giovanni Battista Zariboni (da Songavazzo)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1632.0||1632.0|||arrivo_venezia|1632.0|||0
1996722|1996611|Antonio di Giovanni Battista Carlotti (da Tolentino)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1634.0||1634.0|||arrivo_venezia|1634.0|||0
1997041|1996941|Bortola di Giovanni Pietro Cadori (da Pieve di Cadore) vedova di Domenico di Giacomo Gnocchi (da Venezia, soldato)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1620.0||1620.0|||arrivo_venezia|1620.0|||0
1997658|1997536|Lorenzo di Giovanni Battista Cecchini (da Modena, sartor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1643.0||1643.0|||arrivo_venezia|1643.0|||0
1997735|1997720|Giorgio di Rodolfo Colmen (da Augusta)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1639.0||1639.0|||arrivo_venezia|1639.0|||0
1997769|1997749|Andrea di Michele Helter (dall'Austria)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1625.0||1625.0|||arrivo_venezia|1625.0|||0
1998556|1998513|Giacomo di Bartolomeo Pampanina (dalla diocesi di Aquileia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1590.0||1590.0|||arrivo_venezia|1590.0|||0
1998449|1998356|Giovanni di Filippo Grigis (da Selvino)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1594.0||1594.0|||arrivo_venezia|1594.0|||0
1998438|1998395|Marco di Ambrogio Cristofori (da Belluno)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1602.0||1602.0|||arrivo_venezia|1602.0|||0
1998422|1998376|Giovanni di Giacomo Grigis (da Selvino, mercante da lana)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1619.0||1619.0|||arrivo_venezia|1619.0|||0
1998301|1998223|Gerolamo di Giovanni Antonio Vessilio (da Auronzo di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1637.0||1637.0|||arrivo_venezia|1637.0|||0
1998286|1998271|Liberale di Giovanni Battista Rusalem (da Lorenzago)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1639.0||1639.0|||arrivo_venezia|1639.0|||0
1998257|1998242|Osvaldo di Francesco Ghirardini (da Lorenzago)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
1998165|1998017|Pietro di Giovanni Puttè (dalla Francia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1645.0||1645.0|||arrivo_venezia|1645.0|||0
1998150|1998130|Tommaso di Giacomo Pionafin (da Parigi)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1638.0||1638.0|||arrivo_venezia|1638.0|||0
1998116|1998097|Francesco di Michele Rubini (dalla Francia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1619.0||1619.0|||arrivo_venezia|1619.0|||0
1998055|1998036|Giovanni di Claudio Molinari (dalla Borgogna)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1646.0||1646.0|||arrivo_venezia|1646.0|||0
1997969|1997892|Francesco di Giovanni Domenico Pontremolo (da Zara, tentor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
1997954|1997934|Ventura di Bartolomeo Del So (da Clusone)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1605.0||1605.0|||arrivo_venezia|1605.0|||0
1997920|1997906|Domenico di Antonio Toffolo (da Pieve di Cadore)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1631.0||1631.0|||arrivo_venezia|1631.0|||0
1997852|1997707|Clara Dorotea di Gaspare Smit (da Augusta)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1639.0||1639.0|||arrivo_venezia|1639.0|||0
1997827|1997813|Paolo di Giuseppe Vidman (da Augusta)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1639.0||1639.0|||arrivo_venezia|1639.0|||0
1997798|1997783|Filippo di Giacomo Poer (da Augusta)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1637.0||1637.0|||arrivo_venezia|1637.0|||0
2000404|2000390|Giacomo di Giacomo Negri|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1650.0||1650.0|||arrivo_venezia|1650.0|||0
2000432|2000417|Lamberto di Rainei Henrich|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1650.0||1650.0|||arrivo_venezia|1650.0|||0
2000457|2000442|Cristina di Cristoforo Cigogna (da Bolzano)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1592.0||1592.0|||arrivo_venezia|1592.0|||0
2000826|2000810|Simone di Domenico Borni (da Modena, spezier)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
2010809|2010626|Giovanni di Giorgio Cherl (tedesco, marangon)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1612.0||1612.0|||arrivo_venezia|1612.0|||0
2010776|2010743|Pietro di Bettino De Bortoli (da San Foca)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1631.0||1631.0|||arrivo_venezia|1631.0|||0
2010717|2010646|Nicolò di Giorgio Buster (tedesco, marangon)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1598.0||1598.0|||arrivo_venezia|1598.0|||0
2010698|2010683|Nicola di Florito Melina (da Aviano)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
2010478|2010375|Sebastiano di Giovanni Maria Celin (dalla diocesi di Padova)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1640.0||1640.0|||arrivo_venezia|1640.0|||0
2010453|2010423|Peregrino di Santo Ercolino (da Stra)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1642.0||1642.0|||arrivo_venezia|1642.0|||0
2010443|2010264|Adamo di Giorgio (da Gorizia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1602.0||1602.0|||arrivo_venezia|1602.0|||0
2010972|2010931|Giovanni Maria di Pietro De Bortoli (da San Foca, testor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1631.0||1631.0|||arrivo_venezia|1631.0|||0
2010347|2010298|Giorgio di Antonio Pignoli (da Gorizia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1608.0||1608.0|||arrivo_venezia|1608.0|||0
2010221|2010196|Giacomo di Bartolomeo Ronchino (dalla diocesi di Brescia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1636.0||1636.0|||arrivo_venezia|1636.0|||0
2010182|2010162|Gaspare di Michele Ambrogi (dalla diocesi di Concordia)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1620.0||1620.0|||arrivo_venezia|1620.0|||0
2010099|2010003|Fioravanti di Gerolamo Porta (da Feltre)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1632.0||1632.0|||arrivo_venezia|1632.0|||0
2010075|2010056|Nicoletto di Paolo Colletti (da Feltre)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1631.0||1631.0|||arrivo_venezia|1631.0|||0
2010042|2010022|Giovanni Battista di Girolamo Todeschi (da Feltre)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1637.0||1637.0|||arrivo_venezia|1637.0|||0
2009957|2009874|Anna Elena di Andrea Rizzano (da Cividale del Friuli)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1636.0||1636.0|||arrivo_venezia|1636.0|||0
2009942|2009922|Laura di Bottomi Stringardi (da Cividale del Friuli)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1636.0||1636.0|||arrivo_venezia|1636.0|||0
2010326|2010277|Alberto di Vincenzo Cristalli (da Gorizia, passamaner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1588.0||1588.0|||arrivo_venezia|1588.0|||0
2011055|2010857|Pietro Francesco di Ottavio Dalla Porta (comasco, mercante)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1618.0||1618.0|||arrivo_venezia|1618.0|||0
2011312|2011180|Cristoforo di Vitale Mazoni (da Bormio)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1620.0||1620.0|||arrivo_venezia|1620.0|||0
2011354|2011092|Daniele di Andrea Redini (da Sacile, masser)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1608.0||1608.0|||arrivo_venezia|1608.0|||0
2012628|2012528|Francesca di Giacomo di Sebastiano (da Pieve di Cadore, massera)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1612.0||1612.0|||arrivo_venezia|1612.0|||0
2012585|2012542|Lorenzo di Giovanni Coletti (da Pieve di Cadore, fachin)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1612.0||1612.0|||arrivo_venezia|1612.0|||0
2012499|2012420|Bartolomeo di Pezzino Penzini (da Valle Sabbia, mariner)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1600.0||1600.0|||arrivo_venezia|1600.0|||0
2012377|2012265|Antonio di Domenico Pizziglion (da Lonato, murer)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1607.0||1607.0|||arrivo_venezia|1607.0|||0
2012229|2012151|Giacomo di Domenico Finali (da Piove di Sacco, pistor)|Venezia IT (209678)|Città|45.43713|12.33265|Abitazione|1632.0||1632.0|||arrivo_venezia|1632.0|||0
